transaction_id,buyer_id,seller_id,paid_at,courier,state,reason,stuff_category_id,stuff_id,stuff_price,quantity,stuff_name
430617052,38146662,766941,2017-05-31 20:55:07,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430617082,38146672,1781519,2017-05-31 20:55:10,J&T REG,remitted,,2365.0,44043145,650000,2,MOMENT SLIMMER 1 BOX ISI 30 SACHET
430617087,38146677,7005708,2017-05-31 20:55:10,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430617112,38146687,766941,2017-05-31 20:55:12,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430613482,18029583,10511493,2017-05-31 20:57:47,JNE REG,remitted,,402.0,74112774,95000,1,Emblem Arena Suzuki APV Arena Asli SGP (Original Suzuki)
430619807,38146987,1841203,2017-05-31 21:00:04,JNE REG,remitted,,237.0,57863775,500,1,Konektor RJ45 (Satuan / Ecer)
430619822,38146992,1841203,2017-05-31 21:00:06,JNE REG,remitted,,237.0,57863775,500,1,Konektor RJ45 (Satuan / Ecer)
430619847,38147002,7005708,2017-05-31 21:00:09,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430619857,38147007,1841203,2017-05-31 21:00:09,JNE REG,remitted,,237.0,57863775,500,1,Konektor RJ45 (Satuan / Ecer)
430619872,38147012,437064,2017-05-31 21:00:11,JNE REG,remitted,,289.0,119551768,105000,1,Genie bra set 3 in 1 (dengan pad)
430619902,38147022,1841203,2017-05-31 21:00:14,JNE REG,remitted,,237.0,57863775,500,1,Konektor RJ45 (Satuan / Ecer)
430619927,38147027,1841203,2017-05-31 21:00:17,JNE REG,remitted,,237.0,57863775,500,1,Konektor RJ45 (Satuan / Ecer)
430619942,38147032,1781519,2017-05-31 21:00:17,J&T REG,remitted,,2365.0,120493894,650000,2,Moment Glucogen +2 Apple Stemcell 1 Box isi 25 Sachet
430250437,7724880,7320813,2017-05-31 21:00:24,TIKI Reg,remitted,,401.0,171647167,85000,1,kunci kopling mobil toyota Rush
430619242,18904835,312302,2017-05-31 21:00:29,Pos Kilat Khusus,delivered,,462.0,434993148,57500,4,Saklar ON/OFF Motor Mobil - OUTDOOR/INDOOR NYALA [LOGO POWER]
430527542,5355025,9833650,2017-05-31 21:06:05,JNE YES,remitted,,2423.0,65605218,155000,1,Tas Ransel Laptop Polo carion 730042 + Raincover
430617217,18029583,4029850,2017-05-31 21:08:03,JNE REG,remitted,,402.0,62985729,125000,1,Silplate Belakang APV ARENA
430624152,65215,18531619,2017-05-31 21:09:55,TIKI Reg,refunded,Stok Habis,2335.0,380020724,200000,1,L'OCCITAN BY L'OCCITANE
430626512,2460721,5682244,2017-05-31 21:13:29,JNE REG,received,,1083.0,57361599,9500,2,Storage Sealware LOCK 4 / Tempat Penyimpanan - Green Leaf #7212
430601347,18661927,1926577,2017-05-31 21:14:22,JNE REG,remitted,,2389.0,68111727,2000,10,MINIATURE BEARING LOW SPEED 608 ZZ ABC
430627397,38147932,7005708,2017-05-31 21:15:04,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430627407,38147937,1781519,2017-05-31 21:15:05,J&T REG,remitted,,2365.0,43710574,50000,1,Madu For Mama
430627407,38147937,1781519,2017-05-31 21:15:05,J&T REG,remitted,,2371.0,43177474,200000,1,PROPOLIS BRAZILLIAN BEENERO
430627407,38147937,1781519,2017-05-31 21:15:05,J&T REG,remitted,,2317.0,40601199,500000,1,GLUCOGEN MOMENT 1 box isi 25 sachet
430627407,38147937,1781519,2017-05-31 21:15:05,J&T REG,remitted,,2365.0,56345118,200000,1,Neo Propolis Exist
430627437,38147952,5533303,2017-05-31 21:15:07,JNE YES,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430627442,38147957,1841203,2017-05-31 21:15:08,JNE REG,remitted,,237.0,57863775,500,1,Konektor RJ45 (Satuan / Ecer)
430627467,38147962,7005708,2017-05-31 21:15:10,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430627472,38147967,1841203,2017-05-31 21:15:11,JNE REG,remitted,,237.0,57863775,500,1,Konektor RJ45 (Satuan / Ecer)
430627482,38147977,7005708,2017-05-31 21:15:13,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430632362,38148667,7005708,2017-05-31 21:25:03,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430632367,38148672,1937861,2017-05-31 21:25:03,JNE REG,delivered,,208.0,32676309,4000,1,Lampu LED Lanbo 3 Watt harga Grosir
430632392,38148692,766941,2017-05-31 21:25:06,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430632397,38148687,7005708,2017-05-31 21:25:06,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430632447,38148702,7005708,2017-05-31 21:25:09,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430632457,38148707,7005708,2017-05-31 21:25:11,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430632472,38148712,766941,2017-05-31 21:25:12,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430632492,38148722,7005708,2017-05-31 21:25:14,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430637912,38149417,766941,2017-05-31 21:35:03,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430637917,38149422,5533303,2017-05-31 21:35:03,JNE YES,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430637952,38149427,7005708,2017-05-31 21:35:04,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430637957,38149432,7005708,2017-05-31 21:35:05,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430637962,38149437,766941,2017-05-31 21:35:06,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430637972,38149447,7005708,2017-05-31 21:35:07,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430638002,38149457,766941,2017-05-31 21:35:09,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430638007,38149462,7005708,2017-05-31 21:35:09,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430638017,38149472,5533303,2017-05-31 21:35:11,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430638022,38149477,766941,2017-05-31 21:35:11,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430638037,38149482,7005708,2017-05-31 21:35:12,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430638042,38149487,5111977,2017-05-31 21:35:12,Wahana Tarif Normal,delivered,,181.0,211299967,7500,1,Tempered glass samsung J5 2015 merk norton / kaca pelindung / Screen Protector
430637262,6566584,8491486,2017-05-31 21:37:23,JNE REG,remitted,,2293.0,245647703,14000,1,Mn Foundation Concealer / Me Now For Shading Contouring
430643007,38150172,7005708,2017-05-31 21:45:03,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430643012,38150177,766941,2017-05-31 21:45:03,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430643042,38150187,7005708,2017-05-31 21:45:08,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430643047,38150192,5533303,2017-05-31 21:45:08,JNE YES,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430643057,38150202,766941,2017-05-31 21:45:09,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430643067,38150207,7005708,2017-05-31 21:45:10,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430643082,38150217,766941,2017-05-31 21:45:12,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430643087,38150222,7005708,2017-05-31 21:45:12,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430643107,38150227,7005708,2017-05-31 21:45:13,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430643112,38150232,766941,2017-05-31 21:45:13,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430643122,38150237,7005708,2017-05-31 21:45:15,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430644437,15753445,2146174,2017-05-31 21:47:45,Pos Kilat Khusus,remitted,,2086.0,156620478,90000,1,Dry Bag / Drybag 20 Liter / Water Proof Bag 20 Liter
430643497,1534273,4969096,2017-05-31 21:47:56,JNE REG,remitted,,1540.0,137384991,22000,2,spoul mic shure
430643537,15475792,18428591,2017-05-31 21:48:20,Pos Kilat Khusus,remitted,,1710.0,279543020,95000,1,kewenangan cembung list mika
430644177,8098248,1939622,2017-05-31 21:48:23,JNE YES,remitted,,195.0,9667495,152000,1,Tripod SOMITA ST-3520
430644917,22148120,3621043,2017-05-31 21:49:16,JNE REG,remitted,,938.0,324396188,40000,2,Celana Legging Selutut 3/4 Motif Jeans Sorex 2964 Dijamin Murah
430644917,22148120,3621043,2017-05-31 21:49:16,JNE REG,remitted,,289.0,450974525,33000,2,Bra BH T-Shirt Terbaru Tanpa Kawat Merek Sorex 34006 Dijamin Termurah
430646717,22148120,1189587,2017-05-31 21:52:49,JNE REG,remitted,,2368.0,338561642,25000,1,HIU Pegagan
430646717,22148120,1189587,2017-05-31 21:52:49,JNE REG,remitted,,2386.0,209110623,45000,1,Cuka Apel TAHESTA 300ml
430648042,38150862,3277813,2017-05-31 21:55:04,NINJA REG,remitted,,208.0,22838800,75000,1,antena ht dualband
430648047,38150857,7005708,2017-05-31 21:55:04,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430648057,38150867,766941,2017-05-31 21:55:06,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430648082,38150882,7005708,2017-05-31 21:55:08,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430648112,38150887,8735353,2017-05-31 21:55:09,TIKI Reg,delivered,,1108.0,206331767,90000,1,Gamis Aida Navy
430648122,38150892,7005708,2017-05-31 21:55:10,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430648127,38150897,766941,2017-05-31 21:55:11,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430648132,38150902,18210943,2017-05-31 21:55:12,JNE YES,remitted,,2356.0,319419452,67000,4,Erto's Paket Whitening Ampuh | Original | BPOM | HALAL
430648142,38150907,7005708,2017-05-31 21:55:13,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430648162,38150912,7005708,2017-05-31 21:55:15,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430648167,38150917,766941,2017-05-31 21:55:15,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430647877,22148120,3018214,2017-05-31 21:55:27,JNE REG,remitted,,663.0,203071955,90000,1,little explorer el hana learning kit
430650627,38151217,7005708,2017-05-31 22:00:04,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430650637,38151222,5533303,2017-05-31 22:00:04,JNE YES,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430650657,38151237,7005708,2017-05-31 22:00:06,JNE REG,remitted,,464.0,65968341,2500,1,"Cerutu Mini Tycoon Dengan Filter (Chocolate,Coffee,Clove,Vanila)"
430650667,38151242,766941,2017-05-31 22:00:07,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430650687,38151257,766941,2017-05-31 22:00:08,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430650697,38151262,18210943,2017-05-31 22:00:08,JNE YES,remitted,,2356.0,319419452,67000,4,Erto's Paket Whitening Ampuh | Original | BPOM | HALAL
430650712,38151272,766941,2017-05-31 22:00:09,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430650732,38151277,5533303,2017-05-31 22:00:10,JNE YES,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430652442,11175627,3464908,2017-05-31 22:03:42,JNE REG,remitted,,428.0,76150395,50000,1,"PIRINGAN CAKRAM BELAKANG SHOGUN 125, SP, NEW OSK"
430463822,9351226,2087899,2017-05-31 22:04:28,JNE REG,remitted,,171.0,13203772,285000,1,CASIO ORIGINAL MW-600F-1A
430654592,22148120,11667150,2017-05-31 22:08:57,JNE REG,remitted,,1017.0,69934947,15000,1,KEJU MOZZARELLA BALITA (MOZARELLA MURAH)
430657132,15753445,5399617,2017-05-31 22:13:43,JNE REG,remitted,,482.0,36177465,49500,1,Survival: Teknik Bertahan Hidup di Alam Bebas
430657132,15753445,5399617,2017-05-31 22:13:43,JNE REG,remitted,,482.0,39339480,37000,1,Teknik Membaca Peta dan Kompas
430657772,38152272,766941,2017-05-31 22:15:06,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430657777,38152277,5533303,2017-05-31 22:15:06,JNE YES,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430657797,38152282,18210943,2017-05-31 22:15:08,JNE YES,remitted,,2356.0,319419452,67000,4,Erto's Paket Whitening Ampuh | Original | BPOM | HALAL
430657802,38152287,766941,2017-05-31 22:15:08,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430657847,38152302,766941,2017-05-31 22:15:12,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430657867,38152307,766941,2017-05-31 22:15:13,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430657887,38152317,5533303,2017-05-31 22:15:14,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430657922,38152327,766941,2017-05-31 22:15:18,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430660772,5465770,10987257,2017-05-31 22:21:01,JNE REG,remitted,,1540.0,134465157,20000,1,BOARD POWER SUPPLY DL 413W MERK OMRON
430662837,38152952,766941,2017-05-31 22:25:03,J&T REG,remitted,,183.0,32342202,205000,1,TRI GM (Get More) 2GB
430662842,38152957,766941,2017-05-31 22:25:03,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430662867,38152977,766941,2017-05-31 22:25:04,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430662872,38152972,5533303,2017-05-31 22:25:04,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430662892,38152982,766941,2017-05-31 22:25:06,J&T REG,remitted,,183.0,32342202,205000,3,TRI GM (Get More) 2GB
430662897,38152987,18205295,2017-05-31 22:25:06,Wahana Tarif Normal,remitted,,179.0,317134676,1400,1,"KABEL charger POWERBANK 13cm/ charger 2.4a SAMSUNG, ASUS,XIAOMI dll"
430662897,38152987,18205295,2017-05-31 22:25:06,Wahana Tarif Normal,remitted,,179.0,181780635,2600,1,Kabel CHARGER DATA Iphone 4/Iphone 4 4S IPAD2 3 1 meter
430662907,38152992,5533303,2017-05-31 22:25:08,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430662917,38152997,766941,2017-05-31 22:25:09,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430662937,38153012,766941,2017-05-31 22:25:11,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430662942,38153017,5533303,2017-05-31 22:25:11,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430662987,38153027,18205295,2017-05-31 22:25:13,Wahana Tarif Normal,remitted,,179.0,317134676,1400,1,"KABEL charger POWERBANK 13cm/ charger 2.4a SAMSUNG, ASUS,XIAOMI dll"
430662987,38153027,18205295,2017-05-31 22:25:13,Wahana Tarif Normal,remitted,,179.0,181780635,2600,1,Kabel CHARGER DATA Iphone 4/Iphone 4 4S IPAD2 3 1 meter
430667522,38153607,9814549,2017-05-31 22:35:02,JNE REG,remitted,,67.0,101193343,125000,2,shake and take hello kitty
430667542,38153612,9814549,2017-05-31 22:35:03,JNE REG,remitted,,67.0,101193343,125000,2,shake and take hello kitty
430667557,38153627,1952493,2017-05-31 22:35:04,JNE REG,remitted,,4.0,14047387,400,10,"Karet Nepple Infus Printer ( seal, sil, neple, rubber, ruber, kene, knee, keni )"
430667557,38153627,1952493,2017-05-31 22:35:04,JNE REG,remitted,,4.0,35495151,75000,1,Tinta Canon 4 Warna 100ml ( hemat )
430667557,38153627,1952493,2017-05-31 22:35:04,JNE REG,remitted,,4.0,14050069,400,10,"L-Knee Infus Printer ( L knee, kne, kni, neple, seal )"
430667557,38153627,1952493,2017-05-31 22:35:04,JNE REG,remitted,,4.0,16501786,80000,1,Tabung Infus 100ml + Tinta Canon
430667567,38153632,1931145,2017-05-31 22:35:05,Pos Kilat Khusus,delivered,,2411.0,47126461,70000,1,Jubah Saudi Folino
430667617,38153642,766941,2017-05-31 22:35:07,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430667622,38153647,1841203,2017-05-31 22:35:08,JNE REG,remitted,,237.0,57863775,500,1,Konektor RJ45 (Satuan / Ecer)
430667632,38153657,18205295,2017-05-31 22:35:09,Wahana Tarif Normal,remitted,,179.0,317134676,1400,1,"KABEL charger POWERBANK 13cm/ charger 2.4a SAMSUNG, ASUS,XIAOMI dll"
430667632,38153657,18205295,2017-05-31 22:35:09,Wahana Tarif Normal,remitted,,179.0,181780635,2600,1,Kabel CHARGER DATA Iphone 4/Iphone 4 4S IPAD2 3 1 meter
430667637,38153662,5533303,2017-05-31 22:35:10,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430667667,38153667,766941,2017-05-31 22:35:15,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430667692,38153672,766941,2017-05-31 22:35:16,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430667707,38153677,798165,2017-05-31 22:35:17,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
430667742,38153687,5533303,2017-05-31 22:35:18,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430667752,38153697,766941,2017-05-31 22:35:19,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430667772,38153702,1841203,2017-05-31 22:35:20,JNE REG,remitted,,237.0,57863775,500,1,Konektor RJ45 (Satuan / Ecer)
430667777,38153707,798165,2017-05-31 22:35:20,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
430672072,38154242,766941,2017-05-31 22:45:03,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430672077,38154247,1841203,2017-05-31 22:45:03,JNE REG,remitted,,237.0,57863775,500,1,Konektor RJ45 (Satuan / Ecer)
430672092,38154257,798165,2017-05-31 22:45:05,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
430672107,38154267,766941,2017-05-31 22:45:05,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430672132,38154272,18205295,2017-05-31 22:45:07,Wahana Tarif Normal,remitted,,179.0,317134676,1400,1,"KABEL charger POWERBANK 13cm/ charger 2.4a SAMSUNG, ASUS,XIAOMI dll"
430672132,38154272,18205295,2017-05-31 22:45:07,Wahana Tarif Normal,remitted,,179.0,181780635,2600,1,Kabel CHARGER DATA Iphone 4/Iphone 4 4S IPAD2 3 1 meter
430672137,38154277,798165,2017-05-31 22:45:07,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
430672157,38154282,798165,2017-05-31 22:45:09,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
430672162,38154287,18205295,2017-05-31 22:45:09,Wahana Tarif Normal,remitted,,179.0,317134676,1400,1,"KABEL charger POWERBANK 13cm/ charger 2.4a SAMSUNG, ASUS,XIAOMI dll"
430672162,38154287,18205295,2017-05-31 22:45:09,Wahana Tarif Normal,remitted,,179.0,181780635,2600,1,Kabel CHARGER DATA Iphone 4/Iphone 4 4S IPAD2 3 1 meter
430672172,38154292,798165,2017-05-31 22:45:10,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
430676362,38154787,766941,2017-05-31 22:55:03,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430676372,38154792,18205295,2017-05-31 22:55:03,Wahana Tarif Normal,remitted,,179.0,317134676,1400,1,"KABEL charger POWERBANK 13cm/ charger 2.4a SAMSUNG, ASUS,XIAOMI dll"
430676372,38154792,18205295,2017-05-31 22:55:03,Wahana Tarif Normal,remitted,,179.0,181780635,2600,1,Kabel CHARGER DATA Iphone 4/Iphone 4 4S IPAD2 3 1 meter
430676412,38154812,2728696,2017-05-31 22:55:05,Wahana Tarif Normal,remitted,,465.0,45677587,3500,1,KAPAL API SPECIAL 30g
430676422,38154817,18205295,2017-05-31 22:55:05,Wahana Tarif Normal,remitted,,179.0,317134676,1400,1,"KABEL charger POWERBANK 13cm/ charger 2.4a SAMSUNG, ASUS,XIAOMI dll"
430676422,38154817,18205295,2017-05-31 22:55:05,Wahana Tarif Normal,remitted,,179.0,181780635,2600,1,Kabel CHARGER DATA Iphone 4/Iphone 4 4S IPAD2 3 1 meter
430676427,38154822,766941,2017-05-31 22:55:07,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430676437,38154832,766941,2017-05-31 22:55:07,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430676452,38154837,766941,2017-05-31 22:55:09,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430678457,38155112,5533303,2017-05-31 23:00:03,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430678462,38155117,766941,2017-05-31 23:00:03,J&T REG,delivered,,183.0,66598179,320000,1,TRI GM (Get More) 3GB
430678462,38155117,766941,2017-05-31 23:00:03,J&T REG,delivered,,183.0,32342202,205000,1,TRI GM (Get More) 2GB
430678482,38155122,508284,2017-05-31 23:00:05,JNE REG,remitted,,185.0,49239616,2700,10,Ring Stent Hp Mobile Phone Stand
430678492,38155127,2728663,2017-05-31 23:00:05,NINJA REG,refunded,Stok Habis,220.0,179796831,725000,1,MASQUITO SMART INSECT KILLER KRISBOW/MOZTEC JW12WA
430678502,38155132,2728696,2017-05-31 23:00:06,Wahana Tarif Normal,remitted,,465.0,45677587,3500,1,KAPAL API SPECIAL 30g
430678512,38155137,766941,2017-05-31 23:00:07,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430678532,38155147,2728696,2017-05-31 23:00:08,Wahana Tarif Normal,remitted,,466.0,63549090,800,2,BLASTER POP LOLY STROWBERY MILK
430678547,38155152,766941,2017-05-31 23:00:09,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430678557,38155157,766941,2017-05-31 23:00:10,J&T REG,remitted,,183.0,113977507,147500,1,Kartu Perdana Tri AON 1GB+10rb
430678582,38155167,1194276,2017-05-31 23:00:15,JNE REG,remitted,,174.0,8266786,84000,3,XHOSE / X HOSE ( Selang air elastis yg dapat ditarik hingga 7.5m ) JAKARTA
430680017,11277162,599565,2017-05-31 23:03:38,JNE REG,remitted,,304.0,60736095,84000,1,"Topi distro GS 2128 (Snapback, topi cowok, topi pria, topi bandung)"
430684267,38155877,5533303,2017-05-31 23:15:03,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430684272,38155882,2728696,2017-05-31 23:15:04,Wahana Tarif Normal,remitted,,465.0,45677587,3500,1,KAPAL API SPECIAL 30g
430684272,38155882,2728696,2017-05-31 23:15:04,Wahana Tarif Normal,remitted,,466.0,63548118,800,2,BLASTER POP LOLY VANILLA MILK
430684277,38155887,5533303,2017-05-31 23:15:05,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430684282,38155892,5533303,2017-05-31 23:15:06,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430684292,38155897,2728696,2017-05-31 23:15:07,Wahana Tarif Normal,remitted,,465.0,45677062,6000,1,KAPAL API SPECIAL 65g
430687967,38156447,1194276,2017-05-31 23:25:04,JNE REG,remitted,,534.0,8266646,75000,4,Perangkap nyamuk
430687972,38156442,1194276,2017-05-31 23:25:04,JNE REG,remitted,,174.0,8266786,84000,3,XHOSE / X HOSE ( Selang air elastis yg dapat ditarik hingga 7.5m ) JAKARTA
430687982,38156457,5533303,2017-05-31 23:25:06,JNE REG,remitted,,8.0,69211377,1010000,1,Samsung Galaxy J1 Mini - J105 - Garansi Resmi
430687992,38156462,2728696,2017-05-31 23:25:07,Wahana Tarif Normal,remitted,,466.0,63549090,800,1,BLASTER POP LOLY STROWBERY MILK
430687997,38156467,2728696,2017-05-31 23:25:08,Wahana Tarif Normal,remitted,,651.0,58024086,2500,2,mamy poko pants standar celana ukuran M
